,Date,Close,Low,High,weekday_fa,Date_Gregorian
1110,1399/06/29,1699000.0,1686000.0,1713000.0,دوشنبه,2020-09-19
1111,1399/06/30,1652000.0,1652000.0,1691000.0,سه‌شنبه,2020-09-20
1112,1399/06/31,1595000.0,1595000.0,1620000.0,چهارشنبه,2020-09-21
1113,1399/07/01,1581000.0,1567000.0,1594000.0,پنج‌شنبه,2020-09-22
1114,1399/07/02,1611000.0,1596000.0,1622000.0,جمعه,2020-09-23
1115,1399/07/05,1616000.0,1616000.0,1635000.0,دوشنبه,2020-09-26
1116,1399/07/06,1572000.0,1572000.0,1599000.0,سه‌شنبه,2020-09-27
1117,1399/07/07,1516000.0,1516000.0,1551000.0,چهارشنبه,2020-09-28
1118,1399/07/08,1493000.0,1484000.0,1498000.0,پنج‌شنبه,2020-09-29
1119,1399/07/09,1503000.0,1489000.0,1503000.0,جمعه,2020-09-30
1120,1399/07/12,1546000.0,1513000.0,1546000.0,دوشنبه,2020-10-03
1121,1399/07/13,1523000.0,1523000.0,1549000.0,سه‌شنبه,2020-10-04
1122,1399/07/14,1490000.0,1490000.0,1504000.0,چهارشنبه,2020-10-05
1123,1399/07/15,1515000.0,1496000.0,1515000.0,پنج‌شنبه,2020-10-06
1124,1399/07/16,1541000.0,1527000.0,1542000.0,جمعه,2020-10-07
1125,1399/07/19,1542000.0,1534000.0,1542000.0,دوشنبه,2020-10-10
1126,1399/07/20,1597000.0,1555000.0,1600000.0,سه‌شنبه,2020-10-11
1127,1399/07/21,1580000.0,1579000.0,1596000.0,چهارشنبه,2020-10-12
1128,1399/07/22,1580000.0,1571000.0,1589000.0,پنج‌شنبه,2020-10-13
1129,1399/07/23,1561000.0,1561000.0,1581000.0,جمعه,2020-10-14
1130,1399/07/27,1514000.0,1514000.0,1548000.0,سه‌شنبه,2020-10-18
1131,1399/07/28,1462000.0,1462000.0,1494000.0,چهارشنبه,2020-10-19
1132,1399/07/29,1419000.0,1419000.0,1451000.0,پنج‌شنبه,2020-10-20
1133,1399/07/30,1412000.0,1412000.0,1431000.0,جمعه,2020-10-21
1134,1399/08/03,1374000.0,1374000.0,1396000.0,دوشنبه,2020-10-24
1135,1399/08/05,1337000.0,1337000.0,1360000.0,چهارشنبه,2020-10-26
1136,1399/08/06,1302000.0,1302000.0,1329000.0,پنج‌شنبه,2020-10-27
1137,1399/08/07,1288000.0,1279000.0,1288000.0,جمعه,2020-10-28
1138,1399/08/10,1288000.0,1288000.0,1288000.0,دوشنبه,2020-10-31
1139,1399/08/11,1280000.0,1280000.0,1304000.0,سه‌شنبه,2020-11-01
1140,1399/08/12,1264000.0,1262000.0,1267000.0,چهارشنبه,2020-11-02
1141,1399/08/14,1291000.0,1272000.0,1291000.0,جمعه,2020-11-04
1142,1399/08/17,1263000.0,1262000.0,1277000.0,دوشنبه,2020-11-07
1143,1399/08/18,1241000.0,1240000.0,1252000.0,سه‌شنبه,2020-11-08
1144,1399/08/19,1215000.0,1215000.0,1225000.0,چهارشنبه,2020-11-09
1145,1399/08/20,1212000.0,1212000.0,1223000.0,پنج‌شنبه,2020-11-10
1146,1399/08/21,1221000.0,1210000.0,1221000.0,جمعه,2020-11-11
1147,1399/08/24,1248000.0,1231000.0,1250000.0,دوشنبه,2020-11-14
1148,1399/08/25,1257000.0,1257000.0,1269000.0,سه‌شنبه,2020-11-15
1149,1399/08/26,1274000.0,1251000.0,1274000.0,چهارشنبه,2020-11-16
1150,1399/08/27,1297000.0,1283000.0,1309000.0,پنج‌شنبه,2020-11-17
1151,1399/08/28,1345000.0,1320000.0,1345000.0,جمعه,2020-11-18
1152,1399/09/01,1367000.0,1367000.0,1375000.0,دوشنبه,2020-11-21
1153,1399/09/02,1359000.0,1338000.0,1359000.0,سه‌شنبه,2020-11-22
1154,1399/09/03,1376000.0,1369000.0,1384000.0,چهارشنبه,2020-11-23
1155,1399/09/04,1357000.0,1357000.0,1382000.0,پنج‌شنبه,2020-11-24
1156,1399/09/05,1367000.0,1345000.0,1367000.0,جمعه,2020-11-25
1157,1399/09/08,1391000.0,1369000.0,1391000.0,دوشنبه,2020-11-28
1158,1399/09/09,1427000.0,1406000.0,1427000.0,سه‌شنبه,2020-11-29
1159,1399/09/10,1466000.0,1446000.0,1466000.0,چهارشنبه,2020-11-30
1160,1399/09/11,1474000.0,1458000.0,1475000.0,پنج‌شنبه,2020-12-01
1161,1399/09/12,1471000.0,1469000.0,1481000.0,جمعه,2020-12-02
1162,1399/09/15,1491000.0,1464000.0,1491000.0,دوشنبه,2020-12-05
1163,1399/09/16,1523000.0,1505000.0,1527000.0,سه‌شنبه,2020-12-06
1164,1399/09/17,1513000.0,1513000.0,1532000.0,چهارشنبه,2020-12-07
1165,1399/09/18,1507000.0,1493000.0,1513000.0,پنج‌شنبه,2020-12-08
1166,1399/09/19,1506000.0,1503000.0,1515000.0,جمعه,2020-12-09
1167,1399/09/22,1527000.0,1521000.0,1535000.0,دوشنبه,2020-12-12
1168,1399/09/23,1516000.0,1510000.0,1520000.0,سه‌شنبه,2020-12-13
1169,1399/09/24,1484000.0,1484000.0,1518000.0,چهارشنبه,2020-12-14
1170,1399/09/25,1428000.0,1428000.0,1460000.0,پنج‌شنبه,2020-12-15
1171,1399/09/26,1413000.0,1400000.0,1413000.0,جمعه,2020-12-16
1172,1399/09/29,1445000.0,1429000.0,1445000.0,دوشنبه,2020-12-19
1173,1399/09/30,1439000.0,1437000.0,1453000.0,سه‌شنبه,2020-12-20
1174,1399/10/01,1436000.0,1429000.0,1444000.0,چهارشنبه,2020-12-21
1175,1399/10/02,1445000.0,1434000.0,1445000.0,پنج‌شنبه,2020-12-22
1176,1399/10/03,1448000.0,1448000.0,1454000.0,جمعه,2020-12-23
1177,1399/10/06,1424000.0,1424000.0,1448000.0,دوشنبه,2020-12-26
1178,1399/10/07,1419000.0,1408000.0,1421000.0,سه‌شنبه,2020-12-27
1179,1399/10/08,1437000.0,1423000.0,1441000.0,چهارشنبه,2020-12-28
1180,1399/10/09,1412000.0,1411000.0,1439000.0,پنج‌شنبه,2020-12-29
1181,1399/10/10,1398000.0,1398000.0,1412000.0,جمعه,2020-12-30
1182,1399/10/13,1354000.0,1354000.0,1390000.0,دوشنبه,2021-01-02
1183,1399/10/14,1355000.0,1346000.0,1358000.0,سه‌شنبه,2021-01-03
1184,1399/10/15,1374000.0,1362000.0,1375000.0,چهارشنبه,2021-01-04
1185,1399/10/16,1350000.0,1350000.0,1372000.0,پنج‌شنبه,2021-01-05
1186,1399/10/17,1311000.0,1310000.0,1342000.0,جمعه,2021-01-06
1187,1399/10/20,1286000.0,1286000.0,1304000.0,دوشنبه,2021-01-09
1188,1399/10/21,1307000.0,1296000.0,1310000.0,سه‌شنبه,2021-01-10
1189,1399/10/22,1301000.0,1301000.0,1313000.0,چهارشنبه,2021-01-11
1190,1399/10/23,1261000.0,1261000.0,1296000.0,پنج‌شنبه,2021-01-12
1191,1399/10/24,1230000.0,1230000.0,1249000.0,جمعه,2021-01-13
1192,1399/10/27,1187000.0,1187000.0,1223000.0,دوشنبه,2021-01-16
1193,1399/10/29,1150000.0,1150000.0,1168000.0,چهارشنبه,2021-01-18
1194,1399/10/30,1151000.0,1130000.0,1151000.0,پنج‌شنبه,2021-01-19
1195,1399/11/01,1184000.0,1159000.0,1185000.0,جمعه,2021-01-20
1196,1399/11/04,1222000.0,1199000.0,1222000.0,دوشنبه,2021-01-23
1197,1399/11/05,1235000.0,1235000.0,1251000.0,سه‌شنبه,2021-01-24
1198,1399/11/06,1236000.0,1221000.0,1236000.0,چهارشنبه,2021-01-25
1199,1399/11/07,1215000.0,1215000.0,1240000.0,پنج‌شنبه,2021-01-26
1200,1399/11/08,1208000.0,1196000.0,1208000.0,جمعه,2021-01-27
1201,1399/11/11,1247000.0,1217000.0,1247000.0,دوشنبه,2021-01-30
1202,1399/11/12,1251000.0,1251000.0,1269000.0,سه‌شنبه,2021-01-31
1203,1399/11/13,1234000.0,1234000.0,1250000.0,چهارشنبه,2021-02-01
1204,1399/11/14,1205000.0,1205000.0,1227000.0,پنج‌شنبه,2021-02-02
1205,1399/11/15,1173000.0,1173000.0,1208000.0,جمعه,2021-02-03
1206,1399/11/18,1135000.0,1135000.0,1164000.0,دوشنبه,2021-02-06
1207,1399/11/19,1171000.0,1148000.0,1170000.0,سه‌شنبه,2021-02-07
1208,1399/11/20,1193000.0,1185000.0,1195000.0,چهارشنبه,2021-02-08
1209,1399/11/21,1214000.0,1194000.0,1214000.0,پنج‌شنبه,2021-02-09
1210,1399/11/25,1262000.0,1239000.0,1262000.0,دوشنبه,2021-02-13
1211,1399/11/26,1264000.0,1264000.0,1272000.0,سه‌شنبه,2021-02-14
1212,1399/11/27,1257000.0,1257000.0,1260000.0,چهارشنبه,2021-02-15
1213,1399/11/28,1246000.0,1246000.0,1257000.0,پنج‌شنبه,2021-02-16
1214,1399/11/29,1238000.0,1238000.0,1247000.0,جمعه,2021-02-17
1215,1399/12/02,1233000.0,1233000.0,1241000.0,دوشنبه,2021-02-20
1216,1399/12/03,1223000.0,1223000.0,1230000.0,سه‌شنبه,2021-02-21
1217,1399/12/04,1215000.0,1215000.0,1220000.0,چهارشنبه,2021-02-22
1218,1399/12/05,1212000.0,1209000.0,1212000.0,پنج‌شنبه,2021-02-23
1219,1399/12/06,1206000.0,1206000.0,1216000.0,جمعه,2021-02-24
1220,1399/12/09,1194000.0,1194000.0,1202000.0,دوشنبه,2021-02-27
1221,1399/12/10,1186000.0,1185000.0,1192000.0,سه‌شنبه,2021-02-28
1222,1399/12/11,1182000.0,1181000.0,1184000.0,چهارشنبه,2021-03-01
1223,1399/12/12,1186000.0,1183000.0,1191000.0,پنج‌شنبه,2021-03-02
1224,1399/12/13,1178000.0,1178000.0,1186000.0,جمعه,2021-03-03
1225,1399/12/16,1170000.0,1170000.0,1176000.0,دوشنبه,2021-03-06
1226,1399/12/17,1176000.0,1168000.0,1176000.0,سه‌شنبه,2021-03-07
1227,1399/12/18,1200000.0,1178000.0,1200000.0,چهارشنبه,2021-03-08
1228,1399/12/19,1210000.0,1204000.0,1216000.0,پنج‌شنبه,2021-03-09
1229,1399/12/20,1207000.0,1204000.0,1207000.0,جمعه,2021-03-10
1230,1399/12/23,1229000.0,1206000.0,1229000.0,دوشنبه,2021-03-13
1231,1399/12/24,1245000.0,1234000.0,1246000.0,سه‌شنبه,2021-03-14
1232,1399/12/25,1254000.0,1241000.0,1254000.0,چهارشنبه,2021-03-15
1233,1399/12/26,1291000.0,1255000.0,1291000.0,پنج‌شنبه,2021-03-16
1234,1399/12/27,1308000.0,1305000.0,1310000.0,جمعه,2021-03-17
1235,1400/01/07,1310000.0,1304000.0,1310000.0,دوشنبه,2021-03-27
1236,1400/01/08,1307000.0,1305000.0,1311000.0,سه‌شنبه,2021-03-28
1237,1400/01/10,1303000.0,1303000.0,1306000.0,پنج‌شنبه,2021-03-30
1238,1400/01/11,1295000.0,1295000.0,1303000.0,جمعه,2021-03-31
1239,1400/01/14,1283000.0,1283000.0,1292000.0,دوشنبه,2021-04-03
1240,1400/01/15,1269000.0,1270000.0,1281000.0,سه‌شنبه,2021-04-04
1241,1400/01/16,1263000.0,1261000.0,1267000.0,چهارشنبه,2021-04-05
1242,1400/01/17,1261000.0,1261000.0,1267000.0,پنج‌شنبه,2021-04-06
1243,1400/01/18,1250000.0,1250000.0,1259000.0,جمعه,2021-04-07
1244,1400/01/21,1241000.0,1241000.0,1247000.0,دوشنبه,2021-04-10
1245,1400/01/22,1231000.0,1231000.0,1237000.0,سه‌شنبه,2021-04-11
1246,1400/01/23,1226000.0,1226000.0,1229000.0,چهارشنبه,2021-04-12
1247,1400/01/24,1245000.0,1235000.0,1246000.0,پنج‌شنبه,2021-04-13
1248,1400/01/25,1243000.0,1243000.0,1246000.0,جمعه,2021-04-14
1249,1400/01/28,1234000.0,1234000.0,1241000.0,دوشنبه,2021-04-17
1250,1400/01/29,1225000.0,1225000.0,1231000.0,سه‌شنبه,2021-04-18
1251,1400/01/30,1217000.0,1216000.0,1221000.0,چهارشنبه,2021-04-19
1252,1400/01/31,1220000.0,1217000.0,1221000.0,پنج‌شنبه,2021-04-20
1253,1400/02/01,1207000.0,1207000.0,1217000.0,جمعه,2021-04-21
1254,1400/02/04,1199000.0,1199000.0,1205000.0,دوشنبه,2021-04-24
1255,1400/02/05,1188000.0,1188000.0,1197000.0,سه‌شنبه,2021-04-25
1256,1400/02/06,1187000.0,1184000.0,1187000.0,چهارشنبه,2021-04-26
1257,1400/02/07,1203000.0,1190000.0,1203000.0,پنج‌شنبه,2021-04-27
1258,1400/02/08,1208000.0,1204000.0,1211000.0,جمعه,2021-04-28
1259,1400/02/11,1194000.0,1194000.0,1209000.0,دوشنبه,2021-05-01
1260,1400/02/12,1181000.0,1181000.0,1191000.0,سه‌شنبه,2021-05-02
1261,1400/02/13,1167000.0,1167000.0,1177000.0,چهارشنبه,2021-05-03
1262,1400/02/15,1172000.0,1168000.0,1173000.0,جمعه,2021-05-05
1263,1400/02/18,1167000.0,1167000.0,1176000.0,دوشنبه,2021-05-08
1264,1400/02/19,1152000.0,1152000.0,1165000.0,سه‌شنبه,2021-05-09
1265,1400/02/20,1158000.0,1149000.0,1158000.0,چهارشنبه,2021-05-10
1266,1400/02/21,1180000.0,1161000.0,1180000.0,پنج‌شنبه,2021-05-11
1267,1400/02/22,1184000.0,1184000.0,1190000.0,جمعه,2021-05-12
1268,1400/02/25,1190000.0,1182000.0,1193000.0,دوشنبه,2021-05-15
1269,1400/02/26,1189000.0,1189000.0,1192000.0,سه‌شنبه,2021-05-16
1270,1400/02/27,1175000.0,1175000.0,1188000.0,چهارشنبه,2021-05-17
1271,1400/02/28,1177000.0,1172000.0,1177000.0,پنج‌شنبه,2021-05-18
1272,1400/02/29,1155000.0,1155000.0,1173000.0,جمعه,2021-05-19
1273,1400/03/01,1128000.0,1127000.0,1149000.0,دوشنبه,2021-05-22
1274,1400/03/02,1108000.0,1108000.0,1124000.0,سه‌شنبه,2021-05-23
1275,1400/03/03,1096000.0,1096000.0,1105000.0,چهارشنبه,2021-05-24
1276,1400/03/04,1105000.0,1096000.0,1106000.0,پنج‌شنبه,2021-05-25
1277,1400/03/05,1109000.0,1106000.0,1111000.0,جمعه,2021-05-26
1278,1400/03/08,1140000.0,1112000.0,1140000.0,دوشنبه,2021-05-29
1279,1400/03/09,1157000.0,1153000.0,1164000.0,سه‌شنبه,2021-05-30
1280,1400/03/10,1146000.0,1146000.0,1156000.0,چهارشنبه,2021-05-31
1281,1400/03/11,1140000.0,1140000.0,1147000.0,پنج‌شنبه,2021-06-01
1282,1400/03/12,1149000.0,1141000.0,1149000.0,جمعه,2021-06-02
1283,1400/03/17,1157000.0,1151000.0,1157000.0,چهارشنبه,2021-06-07
1284,1400/03/18,1161000.0,1160000.0,1167000.0,پنج‌شنبه,2021-06-08
1285,1400/03/19,1152000.0,1152000.0,1160000.0,جمعه,2021-06-09
1286,1400/03/22,1145000.0,1145000.0,1152000.0,دوشنبه,2021-06-12
1287,1400/03/23,1141000.0,1141000.0,1145000.0,سه‌شنبه,2021-06-13
1288,1400/03/24,1150000.0,1142000.0,1150000.0,چهارشنبه,2021-06-14
1289,1400/03/25,1150000.0,1150000.0,1155000.0,پنج‌شنبه,2021-06-15
1290,1400/03/26,1148000.0,1148000.0,1150000.0,جمعه,2021-06-16
1291,1400/03/29,1162000.0,1151000.0,1162000.0,دوشنبه,2021-06-19
1292,1400/03/30,1164000.0,1164000.0,1169000.0,سه‌شنبه,2021-06-20
1293,1400/03/31,1169000.0,1161000.0,1169000.0,چهارشنبه,2021-06-21
1294,1400/04/01,1187000.0,1173000.0,1187000.0,پنج‌شنبه,2021-06-22
1295,1400/04/02,1213000.0,1191000.0,1213000.0,جمعه,2021-06-23
1296,1400/04/05,1234000.0,1219000.0,1236000.0,دوشنبه,2021-06-26
1297,1400/04/06,1238000.0,1230000.0,1241000.0,سه‌شنبه,2021-06-27
1298,1400/04/07,1244000.0,1236000.0,1244000.0,چهارشنبه,2021-06-28
1299,1400/04/08,1249000.0,1244000.0,1251000.0,پنج‌شنبه,2021-06-29
1300,1400/04/09,1257000.0,1248000.0,1257000.0,جمعه,2021-06-30
1301,1400/04/12,1246000.0,1246000.0,1259000.0,دوشنبه,2021-07-03
1302,1400/04/13,1244000.0,1238000.0,1245000.0,سه‌شنبه,2021-07-04
1303,1400/04/14,1255000.0,1245000.0,1255000.0,چهارشنبه,2021-07-05
1304,1400/04/15,1281000.0,1262000.0,1281000.0,پنج‌شنبه,2021-07-06
1305,1400/04/16,1282000.0,1282000.0,1285000.0,جمعه,2021-07-07
1306,1400/04/19,1271000.0,1271000.0,1282000.0,دوشنبه,2021-07-10
1307,1400/04/20,1285000.0,1271000.0,1285000.0,سه‌شنبه,2021-07-11
1308,1400/04/21,1304000.0,1289000.0,1308000.0,چهارشنبه,2021-07-12
1309,1400/04/22,1304000.0,1302000.0,1309000.0,پنج‌شنبه,2021-07-13
1310,1400/04/23,1305000.0,1301000.0,1306000.0,جمعه,2021-07-14
1311,1400/04/26,1311000.0,1311000.0,1318000.0,دوشنبه,2021-07-17
1312,1400/04/27,1303000.0,1301000.0,1310000.0,سه‌شنبه,2021-07-18
1313,1400/04/28,1311000.0,1305000.0,1311000.0,چهارشنبه,2021-07-19
1314,1400/05/04,1323000.0,1313000.0,1324000.0,چهارشنبه,2021-07-26
1315,1400/05/05,1315000.0,1315000.0,1329000.0,پنج‌شنبه,2021-07-27
1316,1400/05/06,1317000.0,1315000.0,1321000.0,جمعه,2021-07-28
1317,1400/05/09,1351000.0,1320000.0,1351000.0,دوشنبه,2021-07-31
1318,1400/05/10,1360000.0,1358000.0,1362000.0,سه‌شنبه,2021-08-01
1319,1400/05/11,1358000.0,1358000.0,1361000.0,چهارشنبه,2021-08-02
1320,1400/05/12,1376000.0,1359000.0,1376000.0,پنج‌شنبه,2021-08-03
1321,1400/05/13,1406000.0,1382000.0,1406000.0,جمعه,2021-08-04
1322,1400/05/16,1408000.0,1408000.0,1418000.0,دوشنبه,2021-08-07
1323,1400/05/17,1418000.0,1407000.0,1419000.0,سه‌شنبه,2021-08-08
1324,1400/05/18,1433000.0,1420000.0,1433000.0,چهارشنبه,2021-08-09
1325,1400/05/19,1454000.0,1437000.0,1454000.0,پنج‌شنبه,2021-08-10
1326,1400/05/20,1485000.0,1463000.0,1485000.0,جمعه,2021-08-11
1327,1400/05/23,1481000.0,1478000.0,1490000.0,دوشنبه,2021-08-14
1328,1400/05/24,1500000.0,1481000.0,1500000.0,سه‌شنبه,2021-08-15
1329,1400/05/31,1516000.0,1506000.0,1519000.0,سه‌شنبه,2021-08-22
1330,1400/06/01,1516000.0,1509000.0,1517000.0,چهارشنبه,2021-08-23
1331,1400/06/02,1543000.0,1519000.0,1543000.0,پنج‌شنبه,2021-08-24
1332,1400/06/03,1550000.0,1540000.0,1550000.0,جمعه,2021-08-25
1333,1400/06/06,1576000.0,1555000.0,1576000.0,دوشنبه,2021-08-28
1334,1400/06/07,1573000.0,1572000.0,1586000.0,سه‌شنبه,2021-08-29
1335,1400/06/08,1524000.0,1524000.0,1555000.0,چهارشنبه,2021-08-30
1336,1400/06/09,1496000.0,1478000.0,1502000.0,پنج‌شنبه,2021-08-31
1337,1400/06/10,1521000.0,1500000.0,1521000.0,جمعه,2021-09-01
1338,1400/06/13,1541000.0,1528000.0,1545000.0,دوشنبه,2021-09-04
1339,1400/06/14,1537000.0,1532000.0,1540000.0,سه‌شنبه,2021-09-05
1340,1400/06/15,1539000.0,1539000.0,1545000.0,چهارشنبه,2021-09-06
1341,1400/06/16,1523000.0,1523000.0,1536000.0,پنج‌شنبه,2021-09-07
1342,1400/06/17,1526000.0,1523000.0,1527000.0,جمعه,2021-09-08
1343,1400/06/20,1530000.0,1531000.0,1539000.0,دوشنبه,2021-09-11
1344,1400/06/21,1490000.0,1489000.0,1529000.0,سه‌شنبه,2021-09-12
1345,1400/06/22,1475000.0,1473000.0,1490000.0,چهارشنبه,2021-09-13
1346,1400/06/23,1497000.0,1477000.0,1497000.0,پنج‌شنبه,2021-09-14
1347,1400/06/24,1488000.0,1488000.0,1497000.0,جمعه,2021-09-15
1348,1400/06/27,1450000.0,1450000.0,1489000.0,دوشنبه,2021-09-18
1349,1400/06/28,1420000.0,1420000.0,1448000.0,سه‌شنبه,2021-09-19
1350,1400/06/29,1428000.0,1422000.0,1429000.0,چهارشنبه,2021-09-20
1351,1400/06/30,1391000.0,1391000.0,1428000.0,پنج‌شنبه,2021-09-21
1352,1400/06/31,1386000.0,1380000.0,1394000.0,جمعه,2021-09-22
1353,1400/07/03,1422000.0,1392000.0,1422000.0,دوشنبه,2021-09-25
1354,1400/07/04,1425000.0,1425000.0,1429000.0,سه‌شنبه,2021-09-26
1355,1400/07/06,1425000.0,1425000.0,1432000.0,پنج‌شنبه,2021-09-28
1356,1400/07/07,1437000.0,1425000.0,1437000.0,جمعه,2021-09-29
1357,1400/07/10,1473000.0,1443000.0,1473000.0,دوشنبه,2021-10-02
1358,1400/07/11,1477000.0,1475000.0,1481000.0,سه‌شنبه,2021-10-03
1359,1400/07/12,1485000.0,1477000.0,1485000.0,چهارشنبه,2021-10-04
1360,1400/07/14,1488000.0,1487000.0,1489000.0,جمعه,2021-10-06
1361,1400/07/17,1466000.0,1466000.0,1489000.0,دوشنبه,2021-10-09
1362,1400/07/18,1456000.0,1453000.0,1464000.0,سه‌شنبه,2021-10-10
1363,1400/07/19,1457000.0,1457000.0,1461000.0,چهارشنبه,2021-10-11
1364,1400/07/20,1419000.0,1419000.0,1455000.0,پنج‌شنبه,2021-10-12
1365,1400/07/21,1397000.0,1397000.0,1418000.0,جمعه,2021-10-13
1366,1400/07/24,1437000.0,1406000.0,1437000.0,دوشنبه,2021-10-16
1367,1400/07/25,1436000.0,1436000.0,1445000.0,سه‌شنبه,2021-10-17
1368,1400/07/26,1437000.0,1430000.0,1437000.0,چهارشنبه,2021-10-18
1369,1400/07/27,1449000.0,1438000.0,1450000.0,پنج‌شنبه,2021-10-19
1370,1400/07/28,1436000.0,1436000.0,1450000.0,جمعه,2021-10-20
1371,1400/08/01,1408000.0,1408000.0,1436000.0,دوشنبه,2021-10-23
1372,1400/08/03,1384000.0,1384000.0,1405000.0,چهارشنبه,2021-10-25
1373,1400/08/04,1384000.0,1382000.0,1385000.0,پنج‌شنبه,2021-10-26
1374,1400/08/05,1394000.0,1385000.0,1394000.0,جمعه,2021-10-27
1375,1400/08/08,1376000.0,1376000.0,1395000.0,دوشنبه,2021-10-30
1376,1400/08/09,1340000.0,1340000.0,1375000.0,سه‌شنبه,2021-10-31
1377,1400/08/10,1361000.0,1346000.0,1361000.0,چهارشنبه,2021-11-01
1378,1400/08/11,1376000.0,1363000.0,1376000.0,پنج‌شنبه,2021-11-02
1379,1400/08/12,1398000.0,1378000.0,1398000.0,جمعه,2021-11-03
1380,1400/08/15,1441000.0,1403000.0,1441000.0,دوشنبه,2021-11-06
1381,1400/08/16,1431000.0,1431000.0,1443000.0,سه‌شنبه,2021-11-07
1382,1400/08/17,1434000.0,1427000.0,1436000.0,چهارشنبه,2021-11-08
1383,1400/08/18,1448000.0,1435000.0,1449000.0,پنج‌شنبه,2021-11-09
1384,1400/08/19,1456000.0,1449000.0,1457000.0,جمعه,2021-11-10
1385,1400/08/22,1439000.0,1439000.0,1450000.0,دوشنبه,2021-11-13
1386,1400/08/23,1443000.0,1441000.0,1447000.0,سه‌شنبه,2021-11-14
1387,1400/08/24,1416000.0,1416000.0,1442000.0,چهارشنبه,2021-11-15
1388,1400/08/25,1409000.0,1409000.0,1415000.0,پنج‌شنبه,2021-11-16
1389,1400/08/26,1411000.0,1410000.0,1414000.0,جمعه,2021-11-17
1390,1400/08/29,1383000.0,1383000.0,1412000.0,دوشنبه,2021-11-20
1391,1400/08/30,1387000.0,1382000.0,1387000.0,سه‌شنبه,2021-11-21
1392,1400/09/01,1407000.0,1390000.0,1408000.0,چهارشنبه,2021-11-22
1393,1400/09/02,1405000.0,1404000.0,1409000.0,پنج‌شنبه,2021-11-23
1394,1400/09/03,1394000.0,1394000.0,1405000.0,جمعه,2021-11-24
1395,1400/09/06,1367000.0,1367000.0,1390000.0,دوشنبه,2021-11-27
1396,1400/09/07,1368000.0,1367000.0,1370000.0,سه‌شنبه,2021-11-28
1397,1400/09/08,1364000.0,1364000.0,1370000.0,چهارشنبه,2021-11-29
1398,1400/09/09,1357000.0,1357000.0,1364000.0,پنج‌شنبه,2021-11-30
1399,1400/09/10,1340000.0,1340000.0,1357000.0,جمعه,2021-12-01
1400,1400/09/13,1335000.0,1334000.0,1343000.0,دوشنبه,2021-12-04
1401,1400/09/14,1343000.0,1336000.0,1343000.0,سه‌شنبه,2021-12-05
1402,1400/09/15,1342000.0,1342000.0,1346000.0,چهارشنبه,2021-12-06
1403,1400/09/16,1338000.0,1338000.0,1342000.0,پنج‌شنبه,2021-12-07
1404,1400/09/17,1349000.0,1338000.0,1349000.0,جمعه,2021-12-08
1405,1400/09/20,1344000.0,1344000.0,1350000.0,دوشنبه,2021-12-11
1406,1400/09/21,1321000.0,1321000.0,1343000.0,سه‌شنبه,2021-12-12
1407,1400/09/22,1296000.0,1296000.0,1320000.0,چهارشنبه,2021-12-13
1408,1400/09/23,1292000.0,1289000.0,1293000.0,پنج‌شنبه,2021-12-14
1409,1400/09/24,1293000.0,1292000.0,1296000.0,جمعه,2021-12-15
1410,1400/09/27,1306000.0,1295000.0,1306000.0,دوشنبه,2021-12-18
1411,1400/09/28,1292000.0,1292000.0,1306000.0,سه‌شنبه,2021-12-19
1412,1400/09/29,1302000.0,1293000.0,1302000.0,چهارشنبه,2021-12-20
1413,1400/09/30,1318000.0,1303000.0,1318000.0,پنج‌شنبه,2021-12-21
1414,1400/10/01,1359000.0,1322000.0,1359000.0,جمعه,2021-12-22
1415,1400/10/04,1386000.0,1367000.0,1387000.0,دوشنبه,2021-12-25
1416,1400/10/05,1384000.0,1379000.0,1385000.0,سه‌شنبه,2021-12-26
1417,1400/10/06,1400000.0,1386000.0,1401000.0,چهارشنبه,2021-12-27
1418,1400/10/07,1400000.0,1397000.0,1400000.0,پنج‌شنبه,2021-12-28
1419,1400/10/08,1397000.0,1397000.0,1401000.0,جمعه,2021-12-29
1420,1400/10/11,1379000.0,1379000.0,1396000.0,دوشنبه,2022-01-01
1421,1400/10/12,1379000.0,1379000.0,1381000.0,سه‌شنبه,2022-01-02
1422,1400/10/13,1376000.0,1376000.0,1380000.0,چهارشنبه,2022-01-03
1423,1400/10/14,1363000.0,1363000.0,1376000.0,پنج‌شنبه,2022-01-04
1424,1400/10/15,1363000.0,1362000.0,1363000.0,جمعه,2022-01-05
1425,1400/10/18,1362000.0,1362000.0,1368000.0,دوشنبه,2022-01-08
1426,1400/10/19,1337000.0,1337000.0,1362000.0,سه‌شنبه,2022-01-09
1427,1400/10/20,1333000.0,1330000.0,1336000.0,چهارشنبه,2022-01-10
1428,1400/10/21,1336000.0,1334000.0,1338000.0,پنج‌شنبه,2022-01-11
1429,1400/10/22,1334000.0,1334000.0,1335000.0,جمعه,2022-01-12
1430,1400/10/25,1323000.0,1323000.0,1334000.0,دوشنبه,2022-01-15
1431,1400/10/26,1311000.0,1311000.0,1322000.0,سه‌شنبه,2022-01-16
1432,1400/10/27,1307000.0,1307000.0,1314000.0,چهارشنبه,2022-01-17
1433,1400/10/28,1276000.0,1276000.0,1306000.0,پنج‌شنبه,2022-01-18
1434,1400/10/29,1279000.0,1275000.0,1280000.0,جمعه,2022-01-19
1435,1400/11/02,1282000.0,1282000.0,1287000.0,دوشنبه,2022-01-22
